date,wind_speed,density
3218,20,1.25
3219,15,1.25
3220,5,1.25
3221,0,1.25
3222,20,1.25
3223,15,1.25
3224,5,1.25
3225,0,1.25
3226,20,1.25
3227,15,1.25
3228,5,1.25
3229,0,1.25
3230,20,1.25
3231,15,1.25
3232,5,1.25
3233,0,1.25
3234,20,1.25
3235,15,1.25
3236,5,1.25
3237,0,1.25
3238,20,1.25
3239,15,1.25
3240,5,1.25
3241,0,1.25
3242,20,1.25
3243,15,1.25
3244,5,1.25
3245,0,1.25
3246,20,1.25
3247,15,1.25
3248,5,1.25
3249,0,1.25
3250,20,1.25
3251,15,1.25
3252,5,1.25
3253,0,1.25
3254,20,1.25
3255,15,1.25
3256,5,1.25
3257,0,1.25
3258,20,1.25
3259,15,1.25
3260,5,1.25
3261,0,1.25
3262,20,1.25
3263,15,1.25
3264,5,1.25
3265,0,1.25
3266,20,1.25
3267,15,1.25
3268,5,1.25
3269,0,1.25
3270,20,1.25
3271,15,1.25
3272,5,1.25
3273,0,1.25
3274,20,1.25
3275,15,1.25
3276,5,1.25
3277,0,1.25
3278,20,1.25
3279,15,1.25
3280,5,1.25
3281,0,1.25
3282,20,1.25
3283,15,1.25
3284,5,1.25
3285,0,1.25
3286,20,1.25
3287,15,1.25
3288,5,1.25
3289,0,1.25
3290,20,1.25
3291,15,1.25
3292,5,1.25
3293,0,1.25
3294,20,1.25
3295,15,1.25
3296,5,1.25
3297,0,1.25
3298,20,1.25
3299,15,1.25
3300,5,1.25
3301,0,1.25
3302,20,1.25
3303,15,1.25
3304,5,1.25
3305,0,1.25
3306,20,1.25
3307,15,1.25
3308,5,1.25
3309,0,1.25
3310,20,1.25
3311,15,1.25
3312,5,1.25
3313,0,1.25
3314,20,1.25
3315,15,1.25
3316,5,1.25
3317,0,1.25
3318,20,1.25
3319,15,1.25
3320,5,1.25
3321,0,1.25
3322,20,1.25
3323,15,1.25
3324,5,1.25
3325,0,1.25
3326,20,1.25
3327,15,1.25
3328,5,1.25
3329,0,1.25
3330,20,1.25
3331,15,1.25
3332,5,1.25
3333,0,1.25
3334,20,1.25
3335,15,1.25
3336,5,1.25
3337,0,1.25
3338,20,1.25
3339,15,1.25
3340,5,1.25
3341,0,1.25
3342,20,1.25
3343,15,1.25
3344,5,1.25
3345,0,1.25
3346,20,1.25
3347,15,1.25
3348,5,1.25
3349,0,1.25
3350,20,1.25
3351,15,1.25
3352,5,1.25
3353,0,1.25
3354,20,1.25
3355,15,1.25
3356,5,1.25
3357,0,1.25
3358,20,1.25
3359,15,1.25
3360,5,1.25
3361,0,1.25
3362,20,1.25
3363,15,1.25
3364,5,1.25
3365,0,1.25
3366,20,1.25
3367,15,1.25
3368,5,1.25
3369,0,1.25
3370,20,1.25
3371,15,1.25
3372,5,1.25
3373,0,1.25
3374,20,1.25
3375,15,1.25
3376,5,1.25
3377,0,1.25
3378,20,1.25
3379,15,1.25
3380,5,1.25
3381,0,1.25
3382,20,1.25
3383,15,1.25
3384,5,1.25
3385,0,1.25
3386,20,1.25
3387,15,1.25
3388,5,1.25
3389,0,1.25
3390,20,1.25
3391,15,1.25
3392,5,1.25
3393,0,1.25
3394,20,1.25
3395,15,1.25
3396,5,1.25
3397,0,1.25
3398,20,1.25
3399,15,1.25
3400,5,1.25
3401,0,1.25
3402,20,1.25
3403,15,1.25
3404,5,1.25
3405,0,1.25
3406,20,1.25
3407,15,1.25
3408,5,1.25
3409,0,1.25
3410,20,1.25
3411,15,1.25
3412,5,1.25
3413,0,1.25
3414,20,1.25
3415,15,1.25
3416,5,1.25
3417,0,1.25
3418,20,1.25
3419,15,1.25
3420,5,1.25
3421,0,1.25
3422,20,1.25
3423,15,1.25
3424,5,1.25
3425,0,1.25
3426,20,1.25
3427,15,1.25
3428,5,1.25
3429,0,1.25
3430,20,1.25
3431,15,1.25
3432,5,1.25
3433,0,1.25
3434,20,1.25
3435,15,1.25
3436,5,1.25
3437,0,1.25
3438,20,1.25
3439,15,1.25
3440,5,1.25
3441,0,1.25
3442,20,1.25
3443,15,1.25
3444,5,1.25
3445,0,1.25
3446,20,1.25
3447,15,1.25
3448,5,1.25
3449,0,1.25
3450,20,1.25
3451,15,1.25
3452,5,1.25
3453,0,1.25
3454,20,1.25
3455,15,1.25
3456,5,1.25
3457,0,1.25
3458,20,1.25
3459,15,1.25
3460,5,1.25
3461,0,1.25
3462,20,1.25
3463,15,1.25
3464,5,1.25
3465,0,1.25
3466,20,1.25
3467,15,1.25
3468,5,1.25
3469,0,1.25
3470,20,1.25
3471,15,1.25
3472,5,1.25
3473,0,1.25
3474,20,1.25
3475,15,1.25
3476,5,1.25
3477,0,1.25
3478,20,1.25
3479,15,1.25
3480,5,1.25
3481,0,1.25
3482,20,1.25
3483,15,1.25
3484,5,1.25
3485,0,1.25
3486,20,1.25
3487,15,1.25
3488,5,1.25
3489,0,1.25
3490,20,1.25
3491,15,1.25
3492,5,1.25
3493,0,1.25
3494,20,1.25
3495,15,1.25
3496,5,1.25
3497,0,1.25
3498,20,1.25
3499,15,1.25
3500,5,1.25
3501,0,1.25
3502,20,1.25
3503,15,1.25
3504,5,1.25
3505,0,1.25
3506,20,1.25
3507,15,1.25
3508,5,1.25
3509,0,1.25
3510,20,1.25
3511,15,1.25
3512,5,1.25
3513,0,1.25
3514,20,1.25
3515,15,1.25
3516,5,1.25
3517,0,1.25
3518,20,1.25
3519,15,1.25
3520,5,1.25
3521,0,1.25
3522,20,1.25
3523,15,1.25
3524,5,1.25
3525,0,1.25
3526,20,1.25
3527,15,1.25
3528,5,1.25
3529,0,1.25
3530,20,1.25
3531,15,1.25
3532,5,1.25
3533,0,1.25
3534,20,1.25
3535,15,1.25
3536,5,1.25
3537,0,1.25
3538,20,1.25
3539,15,1.25
3540,5,1.25
3541,0,1.25
3542,20,1.25
3543,15,1.25
3544,5,1.25
3545,0,1.25
3546,20,1.25
3547,15,1.25
3548,5,1.25
3549,0,1.25
3550,20,1.25
3551,15,1.25
3552,5,1.25
3553,0,1.25
3554,20,1.25
3555,15,1.25
3556,5,1.25
3557,0,1.25
3558,20,1.25
3559,15,1.25
3560,5,1.25
3561,0,1.25
3562,20,1.25
3563,15,1.25
3564,5,1.25
3565,0,1.25
3566,20,1.25
3567,15,1.25
3568,5,1.25
3569,0,1.25
3570,20,1.25
3571,15,1.25
3572,5,1.25
3573,0,1.25
3574,20,1.25
3575,15,1.25
3576,5,1.25
3577,0,1.25
3578,20,1.25
3579,15,1.25
3580,5,1.25
3581,0,1.25
3582,20,1.25
3583,15,1.25
3584,5,1.25
3585,0,1.25
3586,20,1.25
3587,15,1.25
3588,5,1.25
3589,0,1.25
3590,20,1.25
3591,15,1.25
3592,5,1.25
3593,0,1.25
3594,20,1.25
3595,15,1.25
3596,5,1.25
3597,0,1.25
3598,20,1.25
3599,15,1.25
3600,5,1.25
3601,0,1.25
3602,20,1.25
3603,15,1.25
3604,5,1.25
3605,0,1.25
3606,20,1.25
3607,15,1.25
3608,5,1.25
3609,0,1.25
3610,20,1.25
3611,15,1.25
3612,5,1.25
3613,0,1.25
3614,20,1.25
3615,15,1.25
3616,5,1.25
3617,0,1.25
3618,20,1.25
3619,15,1.25
3620,5,1.25
3621,0,1.25
3622,20,1.25
3623,15,1.25
3624,5,1.25
3625,0,1.25
3626,20,1.25
3627,15,1.25
3628,5,1.25
3629,0,1.25
3630,20,1.25
3631,15,1.25
3632,5,1.25
3633,0,1.25
3634,20,1.25
3635,15,1.25
3636,5,1.25
3637,0,1.25
3638,20,1.25
3639,15,1.25
3640,5,1.25
3641,0,1.25
3642,20,1.25
3643,15,1.25
3644,5,1.25
3645,0,1.25
3646,20,1.25
3647,15,1.25
3648,5,1.25
3649,0,1.25
3650,20,1.25
3651,15,1.25
3652,5,1.25
3653,0,1.25
3654,20,1.25
3655,15,1.25
3656,5,1.25
3657,0,1.25
3658,20,1.25
3659,15,1.25
3660,5,1.25
3661,0,1.25
3662,20,1.25
3663,15,1.25
3664,5,1.25
3665,0,1.25
3666,20,1.25
3667,15,1.25
3668,5,1.25
3669,0,1.25
3670,20,1.25
3671,15,1.25
3672,5,1.25
3673,0,1.25
3674,20,1.25
3675,15,1.25
3676,5,1.25
3677,0,1.25
3678,20,1.25
3679,15,1.25
3680,5,1.25
3681,0,1.25
3682,20,1.25
3683,15,1.25
3684,5,1.25
3685,0,1.25
3686,20,1.25
3687,15,1.25
3688,5,1.25
3689,0,1.25
3690,20,1.25
3691,15,1.25
3692,5,1.25
3693,0,1.25
3694,20,1.25
3695,15,1.25
3696,5,1.25
3697,0,1.25
3698,20,1.25
3699,15,1.25
3700,5,1.25
3701,0,1.25
3702,20,1.25
3703,15,1.25
3704,5,1.25
3705,0,1.25
3706,20,1.25
3707,15,1.25
3708,5,1.25
3709,0,1.25
3710,20,1.25
3711,15,1.25
3712,5,1.25
3713,0,1.25
3714,20,1.25
3715,15,1.25
3716,5,1.25
3717,0,1.25
3718,20,1.25
3719,15,1.25
3720,5,1.25
3721,0,1.25
3722,20,1.25
3723,15,1.25
3724,5,1.25
3725,0,1.25
3726,20,1.25
3727,15,1.25
3728,5,1.25
3729,0,1.25
3730,20,1.25
3731,15,1.25
3732,5,1.25
3733,0,1.25
3734,20,1.25
3735,15,1.25
3736,5,1.25
3737,0,1.25
3738,20,1.25
3739,15,1.25
3740,5,1.25
3741,0,1.25
3742,20,1.25
3743,15,1.25
3744,5,1.25
3745,0,1.25
3746,20,1.25
3747,15,1.25
3748,5,1.25
3749,0,1.25
3750,20,1.25
3751,15,1.25
3752,5,1.25
3753,0,1.25
3754,20,1.25
3755,15,1.25
3756,5,1.25
3757,0,1.25
3758,20,1.25
3759,15,1.25
3760,5,1.25
3761,0,1.25
3762,20,1.25
3763,15,1.25
3764,5,1.25
3765,0,1.25
3766,20,1.25
3767,15,1.25
3768,5,1.25
3769,0,1.25
3770,20,1.25
3771,15,1.25
3772,5,1.25
3773,0,1.25
3774,20,1.25
3775,15,1.25
3776,5,1.25
3777,0,1.25
3778,20,1.25
3779,15,1.25
3780,5,1.25
3781,0,1.25
3782,20,1.25
3783,15,1.25
3784,5,1.25
3785,0,1.25
3786,20,1.25
3787,15,1.25
3788,5,1.25
3789,0,1.25
3790,20,1.25
3791,15,1.25
3792,5,1.25
3793,0,1.25
3794,20,1.25
3795,15,1.25
3796,5,1.25
3797,0,1.25
3798,20,1.25
3799,15,1.25
3800,5,1.25
3801,0,1.25
3802,20,1.25
3803,15,1.25
3804,5,1.25
3805,0,1.25
3806,20,1.25
3807,15,1.25
3808,5,1.25
3809,0,1.25
3810,20,1.25
3811,15,1.25
3812,5,1.25
3813,0,1.25
3814,20,1.25
3815,15,1.25
3816,5,1.25
3817,0,1.25
3818,20,1.25
3819,15,1.25
3820,5,1.25
3821,0,1.25
3822,20,1.25
3823,15,1.25
3824,5,1.25
3825,0,1.25
3826,20,1.25
3827,15,1.25
3828,5,1.25
3829,0,1.25
3830,20,1.25
3831,15,1.25
3832,5,1.25
3833,0,1.25
3834,20,1.25
3835,15,1.25
3836,5,1.25
3837,0,1.25
3838,20,1.25
3839,15,1.25
3840,5,1.25
3841,0,1.25
3842,20,1.25
3843,15,1.25
3844,5,1.25
3845,0,1.25
3846,20,1.25
3847,15,1.25
3848,5,1.25
3849,0,1.25
3850,20,1.25
3851,15,1.25
3852,5,1.25
3853,0,1.25
3854,20,1.25
3855,15,1.25
3856,5,1.25
3857,0,1.25
3858,20,1.25
3859,15,1.25
3860,5,1.25
3861,0,1.25
3862,20,1.25
3863,15,1.25
3864,5,1.25
3865,0,1.25
3866,20,1.25
3867,15,1.25
3868,5,1.25
3869,0,1.25
3870,20,1.25
3871,15,1.25
3872,5,1.25
3873,0,1.25
3874,20,1.25
3875,15,1.25
3876,5,1.25
3877,0,1.25
3878,20,1.25
3879,15,1.25
3880,5,1.25
3881,0,1.25
3882,20,1.25
3883,15,1.25
3884,5,1.25
3885,0,1.25
3886,20,1.25
3887,15,1.25
3888,5,1.25
3889,0,1.25
3890,20,1.25
3891,15,1.25
3892,5,1.25
3893,0,1.25
3894,20,1.25
3895,15,1.25
3896,5,1.25
3897,0,1.25
3898,20,1.25
3899,15,1.25
3900,5,1.25
3901,0,1.25
3902,20,1.25
3903,15,1.25
3904,5,1.25
3905,0,1.25
3906,20,1.25
3907,15,1.25
3908,5,1.25
3909,0,1.25
3910,20,1.25
3911,15,1.25
3912,5,1.25
3913,0,1.25
3914,20,1.25
3915,15,1.25
3916,5,1.25
3917,0,1.25
3918,20,1.25
3919,15,1.25
3920,5,1.25
3921,0,1.25
3922,20,1.25
3923,15,1.25
3924,5,1.25
3925,0,1.25
3926,20,1.25
3927,15,1.25
3928,5,1.25
3929,0,1.25
3930,20,1.25
3931,15,1.25
3932,5,1.25
3933,0,1.25
3934,20,1.25
3935,15,1.25
3936,5,1.25
3937,0,1.25
3938,20,1.25
3939,15,1.25
3940,5,1.25
3941,0,1.25
3942,20,1.25
3943,15,1.25
3944,5,1.25
3945,0,1.25
3946,20,1.25
3947,15,1.25
3948,5,1.25
3949,0,1.25
3950,20,1.25
3951,15,1.25
3952,5,1.25
3953,0,1.25
3954,20,1.25
3955,15,1.25
3956,5,1.25
3957,0,1.25
3958,20,1.25
3959,15,1.25
3960,5,1.25
3961,0,1.25
3962,20,1.25
3963,15,1.25
3964,5,1.25
3965,0,1.25
3966,20,1.25
3967,15,1.25
3968,5,1.25
3969,0,1.25
3970,20,1.25
3971,15,1.25
3972,5,1.25
3973,0,1.25
3974,20,1.25
3975,15,1.25
3976,5,1.25
3977,0,1.25
3978,20,1.25
3979,15,1.25
3980,5,1.25
3981,0,1.25
3982,20,1.25
3983,15,1.25
3984,5,1.25
3985,0,1.25
3986,20,1.25
3987,15,1.25
3988,5,1.25
3989,0,1.25
3990,20,1.25
3991,15,1.25
3992,5,1.25
3993,0,1.25
3994,20,1.25
3995,15,1.25
3996,5,1.25
3997,0,1.25
3998,20,1.25
3999,15,1.25
4000,5,1.25
4001,0,1.25
4002,20,1.25
4003,15,1.25
4004,5,1.25
4005,0,1.25
4006,20,1.25
4007,15,1.25
4008,5,1.25
4009,0,1.25
4010,20,1.25
4011,15,1.25
4012,5,1.25
4013,0,1.25
4014,20,1.25
4015,15,1.25
4016,5,1.25
4017,0,1.25
4018,20,1.25
4019,15,1.25
4020,5,1.25
4021,0,1.25
4022,20,1.25
4023,15,1.25
4024,5,1.25
4025,0,1.25
4026,20,1.25
4027,15,1.25
4028,5,1.25
4029,0,1.25
4030,20,1.25
4031,15,1.25
4032,5,1.25
4033,0,1.25
4034,20,1.25
4035,15,1.25
4036,5,1.25
4037,0,1.25
4038,20,1.25
4039,15,1.25
4040,5,1.25
4041,0,1.25
4042,20,1.25
4043,15,1.25
4044,5,1.25
4045,0,1.25
4046,20,1.25
4047,15,1.25
4048,5,1.25
4049,0,1.25
4050,20,1.25
4051,15,1.25
4052,5,1.25
4053,0,1.25
4054,20,1.25
4055,15,1.25
4056,5,1.25
4057,0,1.25
4058,20,1.25
4059,15,1.25
4060,5,1.25
4061,0,1.25
4062,20,1.25
4063,15,1.25
4064,5,1.25
4065,0,1.25
4066,20,1.25
4067,15,1.25
4068,5,1.25
4069,0,1.25
4070,20,1.25
4071,15,1.25
4072,5,1.25
4073,0,1.25
4074,20,1.25
4075,15,1.25
4076,5,1.25
4077,0,1.25
4078,20,1.25
4079,15,1.25
4080,5,1.25
4081,0,1.25
4082,20,1.25
4083,15,1.25
4084,5,1.25
4085,0,1.25
4086,20,1.25
4087,15,1.25
4088,5,1.25
4089,0,1.25
4090,20,1.25
4091,15,1.25
4092,5,1.25
4093,0,1.25
4094,20,1.25
4095,15,1.25
4096,5,1.25
4097,0,1.25
4098,20,1.25
4099,15,1.25
4100,5,1.25
4101,0,1.25
4102,20,1.25
4103,15,1.25
4104,5,1.25
4105,0,1.25
4106,20,1.25
4107,15,1.25
4108,5,1.25
4109,0,1.25
4110,20,1.25
4111,15,1.25
4112,5,1.25
4113,0,1.25
4114,20,1.25
4115,15,1.25
4116,5,1.25
4117,0,1.25
4118,20,1.25
4119,15,1.25
4120,5,1.25
4121,0,1.25
4122,20,1.25
4123,15,1.25
4124,5,1.25
4125,0,1.25
4126,20,1.25
4127,15,1.25
4128,5,1.25
4129,0,1.25
4130,20,1.25
4131,15,1.25
4132,5,1.25
4133,0,1.25
4134,20,1.25
4135,15,1.25
4136,5,1.25
4137,0,1.25
4138,20,1.25
4139,15,1.25
4140,5,1.25
4141,0,1.25
4142,20,1.25
4143,15,1.25
4144,5,1.25
4145,0,1.25
4146,20,1.25
4147,15,1.25
4148,5,1.25
4149,0,1.25
4150,20,1.25
4151,15,1.25
4152,5,1.25
4153,0,1.25
4154,20,1.25
4155,15,1.25
4156,5,1.25
4157,0,1.25
4158,20,1.25
4159,15,1.25
4160,5,1.25
4161,0,1.25
4162,20,1.25
4163,15,1.25
4164,5,1.25
4165,0,1.25
4166,20,1.25
4167,15,1.25
4168,5,1.25
4169,0,1.25
4170,20,1.25
4171,15,1.25
4172,5,1.25
4173,0,1.25
4174,20,1.25
4175,15,1.25
4176,5,1.25
4177,0,1.25
4178,20,1.25
4179,15,1.25
4180,5,1.25
4181,0,1.25
4182,20,1.25
4183,15,1.25
4184,5,1.25
4185,0,1.25
4186,20,1.25
4187,15,1.25
4188,5,1.25
4189,0,1.25
4190,20,1.25
4191,15,1.25
4192,5,1.25
4193,0,1.25
4194,20,1.25
4195,15,1.25
4196,5,1.25
4197,0,1.25
4198,20,1.25
4199,15,1.25
4200,5,1.25
4201,0,1.25
4202,20,1.25
4203,15,1.25
4204,5,1.25
4205,0,1.25
4206,20,1.25
4207,15,1.25
4208,5,1.25
4209,0,1.25
4210,20,1.25
4211,15,1.25
4212,5,1.25
4213,0,1.25
4214,20,1.25
4215,15,1.25
4216,5,1.25
4217,0,1.25
4218,20,1.25
4219,15,1.25
4220,5,1.25
4221,0,1.25
4222,20,1.25
4223,15,1.25
4224,5,1.25
4225,0,1.25
4226,20,1.25
4227,15,1.25
4228,5,1.25
4229,0,1.25
4230,20,1.25
4231,15,1.25
4232,5,1.25
4233,0,1.25
4234,20,1.25
4235,15,1.25
4236,5,1.25
4237,0,1.25
4238,20,1.25
4239,15,1.25
4240,5,1.25
4241,0,1.25
4242,20,1.25
4243,15,1.25
4244,5,1.25
4245,0,1.25
4246,20,1.25
4247,15,1.25
4248,5,1.25
4249,0,1.25
4250,20,1.25
4251,15,1.25
4252,5,1.25
4253,0,1.25
4254,20,1.25
4255,15,1.25
4256,5,1.25
4257,0,1.25
4258,20,1.25
4259,15,1.25
4260,5,1.25
4261,0,1.25
4262,20,1.25
4263,15,1.25
4264,5,1.25
4265,0,1.25
4266,20,1.25
4267,15,1.25
4268,5,1.25
4269,0,1.25
4270,20,1.25
4271,15,1.25
4272,5,1.25
4273,0,1.25
4274,20,1.25
4275,15,1.25
4276,5,1.25
4277,0,1.25
4278,20,1.25
4279,15,1.25
4280,5,1.25
4281,0,1.25
4282,20,1.25
4283,15,1.25
4284,5,1.25
4285,0,1.25
4286,20,1.25
4287,15,1.25
4288,5,1.25
4289,0,1.25
4290,20,1.25
4291,15,1.25
4292,5,1.25
4293,0,1.25
4294,20,1.25
4295,15,1.25
4296,5,1.25
4297,0,1.25
4298,20,1.25
4299,15,1.25
4300,5,1.25
4301,0,1.25
4302,20,1.25
4303,15,1.25
4304,5,1.25
4305,0,1.25
4306,20,1.25
4307,15,1.25
4308,5,1.25
4309,0,1.25
4310,20,1.25
4311,15,1.25
4312,5,1.25
4313,0,1.25
4314,20,1.25
4315,15,1.25
4316,5,1.25
4317,0,1.25
4318,20,1.25
4319,15,1.25
4320,5,1.25
4321,0,1.25
4322,20,1.25
4323,15,1.25
4324,5,1.25
4325,0,1.25
4326,20,1.25
4327,15,1.25
4328,5,1.25
4329,0,1.25
4330,20,1.25
4331,15,1.25
4332,5,1.25
4333,0,1.25
4334,20,1.25
4335,15,1.25
4336,5,1.25
4337,0,1.25
4338,20,1.25
4339,15,1.25
4340,5,1.25
4341,0,1.25
4342,20,1.25
4343,15,1.25
4344,5,1.25
4345,0,1.25
4346,20,1.25
4347,15,1.25
4348,5,1.25
4349,0,1.25
4350,20,1.25
4351,15,1.25
4352,5,1.25
4353,0,1.25
4354,20,1.25
4355,15,1.25
4356,5,1.25
4357,0,1.25
4358,20,1.25
4359,15,1.25
4360,5,1.25
4361,0,1.25
4362,20,1.25
4363,15,1.25
4364,5,1.25
4365,0,1.25
4366,20,1.25
4367,15,1.25
4368,5,1.25
4369,0,1.25
4370,20,1.25
4371,15,1.25
4372,5,1.25
4373,0,1.25
4374,20,1.25
4375,15,1.25
4376,5,1.25
4377,0,1.25
4378,20,1.25
4379,15,1.25
4380,5,1.25
4381,0,1.25
4382,20,1.25
4383,15,1.25
4384,5,1.25
4385,0,1.25
4386,20,1.25
4387,15,1.25
4388,5,1.25
4389,0,1.25
4390,20,1.25
4391,15,1.25
4392,5,1.25
4393,0,1.25
4394,20,1.25
4395,15,1.25
4396,5,1.25
4397,0,1.25
4398,20,1.25
4399,15,1.25
4400,5,1.25
4401,0,1.25
4402,20,1.25
4403,15,1.25
4404,5,1.25
4405,0,1.25
4406,20,1.25
4407,15,1.25
4408,5,1.25
4409,0,1.25
4410,20,1.25
4411,15,1.25
4412,5,1.25
4413,0,1.25
4414,20,1.25
4415,15,1.25
4416,5,1.25
4417,0,1.25
4418,20,1.25
4419,15,1.25
4420,5,1.25
4421,0,1.25
4422,20,1.25
4423,15,1.25
4424,5,1.25
4425,0,1.25
4426,20,1.25
4427,15,1.25
4428,5,1.25
4429,0,1.25
4430,20,1.25
4431,15,1.25
4432,5,1.25
4433,0,1.25
4434,20,1.25
4435,15,1.25
4436,5,1.25
4437,0,1.25
4438,20,1.25
4439,15,1.25
4440,5,1.25
4441,0,1.25
4442,20,1.25
4443,15,1.25
4444,5,1.25
4445,0,1.25
4446,20,1.25
4447,15,1.25
4448,5,1.25
4449,0,1.25
4450,20,1.25
4451,15,1.25
4452,5,1.25
4453,0,1.25
4454,20,1.25
4455,15,1.25
4456,5,1.25
4457,0,1.25
4458,20,1.25
4459,15,1.25
4460,5,1.25
4461,0,1.25
4462,20,1.25
4463,15,1.25
4464,5,1.25
4465,0,1.25
4466,20,1.25
4467,15,1.25
4468,5,1.25
4469,0,1.25
4470,20,1.25
4471,15,1.25
4472,5,1.25
4473,0,1.25
4474,20,1.25
4475,15,1.25
4476,5,1.25
4477,0,1.25
4478,20,1.25
4479,15,1.25
4480,5,1.25
4481,0,1.25
4482,20,1.25
4483,15,1.25
4484,5,1.25
4485,0,1.25
4486,20,1.25
4487,15,1.25
4488,5,1.25
4489,0,1.25
4490,20,1.25
4491,15,1.25
4492,5,1.25
4493,0,1.25
4494,20,1.25
4495,15,1.25
4496,5,1.25
4497,0,1.25
4498,20,1.25
4499,15,1.25
4500,5,1.25
4501,0,1.25
4502,20,1.25
4503,15,1.25
4504,5,1.25
4505,0,1.25
4506,20,1.25
4507,15,1.25
4508,5,1.25
4509,0,1.25
4510,20,1.25
4511,15,1.25
4512,5,1.25
4513,0,1.25
4514,20,1.25
4515,15,1.25
4516,5,1.25
4517,0,1.25
4518,20,1.25
4519,15,1.25
4520,5,1.25
4521,0,1.25
4522,20,1.25
4523,15,1.25
4524,5,1.25
4525,0,1.25
4526,20,1.25
4527,15,1.25
4528,5,1.25
4529,0,1.25
4530,20,1.25
4531,15,1.25
4532,5,1.25
4533,0,1.25
4534,20,1.25
4535,15,1.25
4536,5,1.25
4537,0,1.25
4538,20,1.25
4539,15,1.25
4540,5,1.25
4541,0,1.25
4542,20,1.25
4543,15,1.25
4544,5,1.25
4545,0,1.25
4546,20,1.25
4547,15,1.25
4548,5,1.25
4549,0,1.25
4550,20,1.25
4551,15,1.25
4552,5,1.25
4553,0,1.25
4554,20,1.25
4555,15,1.25
4556,5,1.25
4557,0,1.25
4558,20,1.25
4559,15,1.25
4560,5,1.25
4561,0,1.25
4562,20,1.25
4563,15,1.25
4564,5,1.25
4565,0,1.25
4566,20,1.25
4567,15,1.25
4568,5,1.25
4569,0,1.25
4570,20,1.25
4571,15,1.25
4572,5,1.25
4573,0,1.25
4574,20,1.25
4575,15,1.25
4576,5,1.25
4577,0,1.25
4578,20,1.25
4579,15,1.25
4580,5,1.25
4581,0,1.25
4582,20,1.25
4583,15,1.25
4584,5,1.25
4585,0,1.25
4586,20,1.25
4587,15,1.25
4588,5,1.25
4589,0,1.25
4590,20,1.25
4591,15,1.25
4592,5,1.25
4593,0,1.25
4594,20,1.25
4595,15,1.25
4596,5,1.25
4597,0,1.25
4598,20,1.25
4599,15,1.25
4600,5,1.25
4601,0,1.25
4602,20,1.25
4603,15,1.25
4604,5,1.25
4605,0,1.25
4606,20,1.25
4607,15,1.25
4608,5,1.25
4609,0,1.25
4610,20,1.25
4611,15,1.25
4612,5,1.25
4613,0,1.25
4614,20,1.25
4615,15,1.25
4616,5,1.25
4617,0,1.25
4618,20,1.25
4619,15,1.25
4620,5,1.25
4621,0,1.25
4622,20,1.25
4623,15,1.25
4624,5,1.25
4625,0,1.25
4626,20,1.25
4627,15,1.25
4628,5,1.25
4629,0,1.25
4630,20,1.25
4631,15,1.25
4632,5,1.25
4633,0,1.25
4634,20,1.25
4635,15,1.25
4636,5,1.25
4637,0,1.25
4638,20,1.25
4639,15,1.25
4640,5,1.25
4641,0,1.25
4642,20,1.25
4643,15,1.25
4644,5,1.25
4645,0,1.25
4646,20,1.25
4647,15,1.25
4648,5,1.25
4649,0,1.25
4650,20,1.25
4651,15,1.25
4652,5,1.25
4653,0,1.25
4654,20,1.25
4655,15,1.25
4656,5,1.25
4657,0,1.25
4658,20,1.25
4659,15,1.25
4660,5,1.25
4661,0,1.25
4662,20,1.25
4663,15,1.25
4664,5,1.25
4665,0,1.25
4666,20,1.25
4667,15,1.25
4668,5,1.25
4669,0,1.25
4670,20,1.25
4671,15,1.25
4672,5,1.25
4673,0,1.25
4674,20,1.25
4675,15,1.25
4676,5,1.25
4677,0,1.25
4678,20,1.25
4679,15,1.25
4680,5,1.25
4681,0,1.25
4682,20,1.25
4683,15,1.25
4684,5,1.25
4685,0,1.25
4686,20,1.25
4687,15,1.25
4688,5,1.25
4689,0,1.25
4690,20,1.25
4691,15,1.25
4692,5,1.25
4693,0,1.25
4694,20,1.25
4695,15,1.25
4696,5,1.25
4697,0,1.25
4698,20,1.25
4699,15,1.25
4700,5,1.25
4701,0,1.25
4702,20,1.25
4703,15,1.25
4704,5,1.25
4705,0,1.25
4706,20,1.25
4707,15,1.25
4708,5,1.25
4709,0,1.25
4710,20,1.25
4711,15,1.25
4712,5,1.25
4713,0,1.25
4714,20,1.25
4715,15,1.25
4716,5,1.25
4717,0,1.25
4718,20,1.25
4719,15,1.25
4720,5,1.25
4721,0,1.25
4722,20,1.25
4723,15,1.25
4724,5,1.25
4725,0,1.25
4726,20,1.25
4727,15,1.25
4728,5,1.25
4729,0,1.25
4730,20,1.25
4731,15,1.25
4732,5,1.25
4733,0,1.25
4734,20,1.25
4735,15,1.25
4736,5,1.25
4737,0,1.25
4738,20,1.25
4739,15,1.25
4740,5,1.25
4741,0,1.25
4742,20,1.25
4743,15,1.25
4744,5,1.25
4745,0,1.25
4746,20,1.25
4747,15,1.25
4748,5,1.25
4749,0,1.25
4750,20,1.25
4751,15,1.25
4752,5,1.25
4753,0,1.25
4754,20,1.25
4755,15,1.25
4756,5,1.25
4757,0,1.25
4758,20,1.25
4759,15,1.25
4760,5,1.25
4761,0,1.25
4762,20,1.25
4763,15,1.25
4764,5,1.25
4765,0,1.25
4766,20,1.25
4767,15,1.25
4768,5,1.25
4769,0,1.25
4770,20,1.25
4771,15,1.25
